"ID Księgi"|"Wynik"|"Data przeprowadzenia"
"352245"|"W wyniku kontroli w jednostce organizacyjnej nr 01 ustalono:1. Poradnia ginekologiczno - położnicza zapewniała relizację świadczeń opieki medycznej kobietom w okresie ciąży oraz połogu.2. W dokumentacji podmiotu zgromadzono dokumenty potwierdzające prawo wykonywania zawodu aktualnie zatrudnionej kadry lekarskiej i położnej.3. Przychodnia, w strukturach której funkcjonowała kontrolowana Poradnia zabezpieczała odpowiednie warunki lokalowe, kadrowe oraz sprzętowe umożliwiające właściwą organizację świadczeń z zakresu opieki okołoporodowej.4. Poradnia ginekologiczno - położnicza realizowała świadczenia promujące zdrowy styl życia, ze szczególnym uwzględnieniem tematyki związanej z okresem ciąży i połogu oraz karmieniem naturalnym.5. W kontrolowanej placówce umieszczono informacje o prawach pacjenta, zgodnie z wymogiem.6. Przychodnia dysponowała dokumentacją potwierdzającą sprawność techniczną aparatury i sprzętu medycznego wykorzystywanego przy udzielaniu świadczeń medycznych.7. Indywidualna dokumentacja medyczna prowadzona i przechowywana była zgodnie z wymogami.8. Nieustalenie u żadnej z pacjentek planu opieki okołoporodowej, co jest niezgodne z wymogami.9. Niewykonanie pełnego katalogu zalecanych badań diagnostycznych.    "|"2015-06-12"
"352248"|"Stwierdzono uchybienia i wydano zalecenia pokontrolne"|"2014-09-16"
"352253"|"Kontrola pozytywna ze stwierdzonymi nieprawidłowościami. Podmiot leczniczy wykonał zalecenia pokontrolne wydane na podstawie stwierdzonych podczas czynności kontrolnych nieprawidłowości, zawartych w protokole kontroli."|"2014-03-19"
"352279"|"Pozytywny"|"2014-05-08"
"352289"|"Stwierdzono uchybienia i wydano zalecenia pokontrolne"|"2014-07-24"
"352309"|"W wyniku kontroli w przedsiębiorstwie podmiotu ustalono:1. Struktura organizacyjna kontrolowanego przedsiębiorstwa podmiotu określona w regulaminie organizacyjnym była zgodna ze stanem faktycznym oraz z danymi zgłoszonymi do rejestru.2. W dokumentacji Centrum Zdrowia zgromadzono dokumenty potwierdzające prawo wykonywania zawodu aktualnie zatrudnionego lekarza.3. W kontrolowanej placówce umieszczono informacje o prawach pacjenta, zgodnie z określonym wymogiem.4. Podmiot dysponował dokumentacją potwierdzającą sprawność techniczną aparatury i sprzętu medycznego wykorzystywanego przy udzielaniu świadczeń medycznych.5. Indywidualna i zbiorcza dokumentacja medyczna prowadzona i przechowywana była zgodnie z określonymi wymogami. "|"2014-10-22"
"352317"|"nie wydano zaleceń pokontrolnych"|"2015-12-10"
"352321"|"Kontrola pozytywna ze stwierdzonymi nieprawidłowościami.  Podmiot leczniczy wykonał zalecenia pokontrolne wydane na podstawie stwierdzonych podczas czynności kontrolnych nieprawidłowości zawartych w protokole kontroli. "|"2014-12-01"
"352323"|"Pozytywny z nieprawidłowościami."|"2014-11-03"
"352326"|"Kontrola pozytywna ze stwierdzonymi nieprawidłowościami.  Podmiot leczniczy wykonał zalecenia pokontrolne wydane na podstawie stwierdzonych podczas czynności kontrolnych nieprawidłowości zawartych w protokole kontroli. "|"2014-08-21"
"352345"|"Pozytywny z nieprawidłowościami."|"2014-11-04"
"352351"|"Pozytywny z nieprawidłowościami."|"2014-11-18"
"352351"|"Pozytywny."|"2016-02-24"
"352356"|"Pozytywny"|"2014-05-07"
"352357"|"Pozytywny z nieprawidłowościami."|"2014-10-21"
"352357"|"Pozytywny."|"2016-01-25"
"352359"|"Na podstawie stwierdzonego, w wyniku kontroli, stanu faktycznego oraz analizy przesłanych przez kontrolowany podmiot dokumentów, zespół kontrolujący ustalił,że działalność podmiotu leczniczego o nazwie Medyk - K Spółka z ograniczoną odpowiedzialnością, ul. Juliana Tuwima 6b/9, 47-200 Kędzierzyn-Koźle, jest zgodna z przepisami określającymi warunki wykonywania działalności leczniczej w zakresie:1) posiadania pomieszczeń, które odpowiadają określonym wymaganiom,2) stosowania wyrobów odpowiadających wymaganiom ustawy o wyrobach medycznych,3) zapewnienia udzielania świadczeń zdrowotnych przez osoby wykonujące zawód medyczny,4) posiadania aktualnej umowy ubezpieczenia odpowiedzialności cywilnej.Natomiast stwierdzono, że podmiot leczniczy naruszył następujące przepisy ustawy o działalności leczniczej:1) art. 25 ust. 3 – poprzez nieprzekazywanie organowi prowadzącemu rejestr, w terminie 7 dni od dnia zawarcia umowy, dokumentów potwierdzających posiadanie aktualnego ubezpieczenia odpowiedzialności cywilnej podmiotuleczniczego,2) art. 107 ust. 1 – poprzez niezgłaszanie organowi prowadzącemu rejestr, w terminie 14 dni od dnia powstania zmian danych objętych rejestrem, tj. informacji o obowiązkowym ubezpieczeniu OC podmiotu leczniczego (od 01.07.2014 r. do 30.06.2015 r. oraz od 01.07.2015 r. do 30.06.2016 r.)."|"2016-02-01"
"352360"|"W wyniku kontroli w przedsiębiorstwie podmiotu ustalono:1. Struktura orgnizacyjna kontrolowanego przedsiębiorstwa podmiotu określona w regulaminie organizacyjnym była zgodna ze stanem faktycznym oraz z danymi zgłoszonymi do rejestru.2. Podmiot posiadał zawartą umowę ubezpieczenia odpowiedzialniości cywilnej.3.W dokumentacji placówki zgromadzono dokumenty potwierdzające prawo wykonywania zawodu aktualnie zatrudnionej kadry lekarskiej oraz pielęgniarskiej.4.W kontrolowanej placówce umieszczono informacje o prawach pacjenta, zgodnie z wymogiem. 5. Ośrodek Zdrowia dysponował dokumentacją potwierdzającą sprawność techniczną aparatury i sprzętu medycznego wykorzystywanego przy udzielaniu świadczeń medycznych.6. Niespełnienie określonych wymagań w odniesieniu do sterylizatorni.       "|"2015-04-22"
"352370"|"Stwierdzono uchybienia i wydano zalecenia pokontrone"|"2015-02-09"
"352378"|"Pozytywny z nieprawidłowościami."|"2014-11-17"
"352378"|"Pozytywny."|"2016-01-28"
"352379"|"Zakres przedmiotowy kontroli: sprawdzenie zgodności wykonywanej działalności leczniczejz przepisami ustawy z dnia 15 kwietnia 2011r. o działalności leczniczej (j.t. Dz.U. z 2013 r., poz. 217, z późn.zm.) i przepisami wydanymi na jej podstawie oraz aktami powiązanymiWynik przeprowadzonej kontroli: pozytywny z nieprawidłowościami"|"2014-04-24"
"352391"|"Pozytywny. "|"2014-04-01"
"352404"|"Pozytywny z nieprawidłowościami."|"2014-11-07"
"352404"|"Pozytywny."|"2016-01-28"
"352411"|"Pozytywny z nieprawidłowościami."|"2014-10-24"
"352411"|"Pozytywny."|"2015-12-14"
"352414"|"Pozytywny."|"2014-11-14"
"352424"|"Stwierdzono uchybienia i wydano zalecenia pokontrolne"|"2015-01-28"
"352427"|"Zakres przedmiotowy kontroli -  zgodność wykonywanej działalności leczniczej z przepisami ustawy z dnia 15 kwietnia 2011 r. o działalności leczniczej (t.j. Dz. U. z 2013 r. poz. 217 z późn. zm) i przepisami powiązanymi.Wynik przeprowadzonej kontroli: pozytywny pomimo stwierdzonych nieprawidłowości"|"2015-02-23"
"352432"|"nie wydano zaleceń pokontrolnych"|"2015-07-15"
"352441"|"Ocena pozytywna z nieprawidłowością, zgodnie z wnioskami zawartymi w protokole kontroli znak PS-III.9612.71.2014.AM"|"2014-05-16"
"352454"|"Kontrola  ze stwierdzonymi nieprawidłowościami.  Podmiot leczniczy wykonał zalecenia pokontrolne wydane na podstawie stwierdzonych podczas czynności kontrolnych nieprawidłowości zawartych w protokole kontroli. "|"2014-05-19"
"352458"|"Pozytywny z nieprawidłowościami."|"2014-11-24"
"352458"|"Pozytywny."|"2016-03-16"
"352459"|"Zakres przedmiotowy kontroli -  zgodność wykonywanej działalności leczniczej z przepisami ustawy z dnia 15 kwietnia 2011 r. o działalności leczniczej (t.j. Dz. U. z 2015 r. poz. 618 z późń. zm.) i przepisami powiązanymiWynik przeprowadzonej kontroli - pozytywny pomimo stwierdzonych nieprawidłowości"|"2015-09-15"
"352460"|"Pozytywny z nieprawidłowościami."|"2014-12-02"
"352460"|"Pozytywny."|"2016-02-04"
"352475"|"Pozytywny."|"2014-09-08"
"352483"|"zakres przedmiotowy kontroli: sprawdzenie zgodności wykonywanej działalności leczniczej z przepisami ustawy z dnia 15 kwietnia 2011 r. o działalności leczniczej (t.j. Dz. U. z 2015 r. poz. 618 z późn. zm.) i przepisami wydanymi na jej podstawie oraz aktami powiązanymiwynik przeprowadzonej kontroli: pozytywny pomimo stwierdzonych nieprawidłowości"|"2015-09-09"
"352485"|"zakres przedmiotowy kontroli: sprawdzenie zgodności wykonywanej działalności leczniczejz przepisami ustawy z dnia 15 kwietnia 2011 r. o działalności leczniczej (t.j. Dz. U. z 2013 r. poz. 217 z późn. zm.)i przepisami wydanymi na jej podstawie oraz aktami powiązanymiwynik przeprowadzonej kontroli:negatywny"|"2015-03-27"
"352486"|"W wyniku kontroli w przedsiębiorstwie podmiotu ustalono: 1. Struktura organizacyjna kontrolowanego przedsiębiorstwa podmiotu określona w regulaminie organizacyjnym była zgodna ze stanem faktycznym oraz z danymi zgłoszonymi do rejestru. 2. Pomieszczenia placówki spełniały wymagania ogólne oraz szczegółowe dla ambulatorium. 3. Podmiot zawarł umowę ubezpieczenia odpowiedzialności cywilnej, zgodnie z wymogami. 4. W kontrolowanej placówce umieszczono informacje o prawach pacjenta, zgodnie z wymogiem. 5. W dokumentacji podmiotu zgromadzono dokumenty potwierdzające prawo wykonywania zawodu aktualnie zatrudnionej kadry pielęgniarskiej. 6. Indywidualna dokumentacja medyczna prowadzona i przechowywana była zgodnie z wymogami. 7. W NZOZ nie prowadzona była Księga przyjęć, co jest niezgodne z wymogami. "|"2015-05-22"
"352495"|"Nie wydano zaleceń pokontrolnych"|"2015-07-15"
"352509"|"Kontrolę przeprowadzono w dniach 19.5-27.52014r. Stwierdzono uchybienia i wydano zalecenia pokontrolne."|"2014-05-27"
"352510"|"W wyniku kontroli w przedsiębiorstwie podmiotu ustalono:1. Pomieszczenia placówki spełniały wymagania ogólne oraz szczegółowe określone dla ambulatorium.2. W dokumentacji podmiotu zgromadzono dokumenty potwierdzające prawo wykonywania zawodu aktualnie zatrudnionej kadry lekarskiej.3. Podmiot posiadał umowę ubezpieczenia odpowiedzialności cywilnej, zgodnie z wymogami. 4. W placówce umieszczono informacje o prawach pacjenta, zgodnie z wymogiem.5. Dokumentacja medyczna przechowywana była zgodnie z wymogami. 6. Nieprawidłowe prowadzenie indywidualnej dokumentacji medycznej.7. Nieprowadzenie Księgi przyjęć i Księgi zabiegów, co jest niezgodne  z wymogami.8. Niezgodność struktury organizacyjnej przedsiębiorstwa podmiotu zgłoszonej do rejestru ze stanem faktycznym.      "|"2015-11-10"
"352511"|"Kontrolę prowadzono od dnia 20.5-30.5.2014r.Stwierdzono uchybienia i wydano zalecenia pokontrolne."|"2014-05-30"
"352518"|"Zakres przedmiotowy kontroli - sprawdzenie zgodności wykonywanej działalności leczniczej z przepisami ustawy z dnia 15 kwietnia 2011 r. o działalności leczniczej (t.j. Dz. U. z 2013 r. poz. 217 z późn. zm) i przepisami wydanymi na jej podstawie oraz aktami powiązanymiWynik przeprowadzonej kontroli - pozytywny z nieprawidłowościami"|"2014-03-24"
"352533"|"Stwierdzono uchybienia i wydano zalecenia pokontrolne"|"2014-05-30"
"352534"|"stwierdzono uchybienia i wydano zalecenia pokontrolne"|"2015-08-19"
"352537"|"Zakres przedmiotowy kontroli: sprawdzenie zgodności wykonywanej działalności leczniczej z przepisami ustawy z dnia 15 kwietnia 2011 r. o działalności leczniczej (t.j. Dz.U. z 2015 r., poz. 618 z poźn. zm.) i przepisami powiązanymi.Wynik przeprowadzonej kontroli: pozytywny pomimo stwierdzonych nieprawidłowości"|"2015-11-05"
"352541"|"Stwierdzono uchybienia i wydano zalecenia pokontrolne"|"2015-02-09"
"352543"|"Stwierdzono uchybienia i wydano zalecenia pokontrolne"|"2015-10-08"
"352545"|"stwierdzono uchybienia i wydano zalecenia pokontrolne "|"2014-06-13"
"352546"|"Kontrola pozytywna ze stwierdzonymi nieprawidłowościami. Podmiot leczniczy wykonał zalecenia pokontrolne wydane na podstawie stwierdzonych podczas czynności kontrolnych nieprawidłowości, zawartych w protokole kontroli."|"2014-04-15"
"352558"|"Pozytywny z nieprawidłowościami."|"2014-09-15"
"352558"|"Pozytywny."|"2015-10-23"
"352560"|"Wykonywanie zadań w kontrolowanych zakresach oceniono pozytywnie bez uchybień."|"2014-02-14"
"352565"|"nie wydano zaleceń pokontrolnych"|"2015-12-16"
"352568"|"Pozytywny z nieprawidłowościami."|"2014-10-22"
"352568"|"Pozytywny."|"2016-03-18"
"352580"|"Zakres przedmiotowy kontroli - sprawdzenie zgodności wykonywanej działalności leczniczej z przepisami ustawy z dnia 15 kwietnia 2011 r. o działalności leczniczej (t.j. Dz.U. z 2015 r., poz. 618 z poźn. zm.) i przepisami powiązanymi.Wynik przeprowadzonej kontroli - pozytywny pomimo stwierdzonych nieprawidłowości."|"2015-09-30"
"352582"|"W wyniku kontroli w przedsiębiorstwie podmiotu ustalono:1. Struktura organizacyjna NZOZ określona w regulaminie organizacyjnym była zgodna ze stanem faktycznym oraz z danymi zgłoszonymi do rejestru.2. Pomieszczenia placówki spełniały wymagania ogólne oraz szczegółowe określone dla ambulatorium.3. Podmiot posiadał zawartą umowę ubezpieczenia odpowiedzialności cywilnej.4. W dokumentacji podmiotu zgromadzono dokumenty potwierdzające prawo wykonywania zawodu aktualnie zatrudnionej położnej.5. W kontrolowanej placówce umieszczono informacje o prawach pacjenta, zgodnie z wymogiem.6. Indywidualna dokumentacja medyczna prowadzona i przechowywana była zgodnie z wymogami.7. Nieprowadzenie Księgi Przyjęć, co jest niezgodne z wymogami.8. Nieprzekazanie do rejestru dokumentu ubezpieczenia odpowiedzialności cywilnej."|"2015-03-24"
"352584"|"Pozytywny."|"2014-03-24"
"352590"|"Kontrolę prowadzono w okresie od 22.5-30.5.2014.r.Stwierdzono uchybienia i wydano zalecenia pokontrolne."|"2014-05-30"
"352595"|"stwierdzono uchybienia i wydano zalecenia pokontrolne "|"2014-06-25"
"352601"|"W wyniku kontroli w jednostce organizacyjnej nr 01 ustalono:1. Struktura oranizacyjna kontrolowanej Przychodni określona w regulaminie organizacyjnym była zgodna ze stanem faktycznym oraz z danymi zgłoszonymi do rejestru.2. Pomieszczenia placówki spełniały wymagania ogólne oraz szczegółowe określone dla ambulatorium.3. Podmiot posiadał umowę ubezpieczenia odpowiedzialności cywilnej zgodnie  zwymogami.4. W dokumentacji podmiotu zgromadzono dokumenty potwierdzające prawo wykonywania zawodu aktualnie zatrudnionej kadry lekarskiej, pielęgniarskiej i położnej.5. W kontrolowanej placówce umieszczono informacje o prawach pacjenta, zgodnie z wymogiem.6. Podmiot dysponował dokumentacją potwierdzającą sprawność techniczną aparatury i sprzętu medycznego wykorzystywanego przy udzielaniu świadczeń medycznych. 7. Dokumentacja medyczna przechowywana była zgodnie z wymogami.8. Nieprawidłowe prowadzenie indywidualnej i zbiorczej dokumentacji medycznej.      "|"2015-06-11"
"352606"|"stwierdzono uchybienia i wydano zalecenia pokontrolne "|"2014-06-23"
"352636"|"stwierdzono uchybienia i wydano zalecenia pokontrolne"|"2014-10-29"
"352640"|"Pozytywny z nieprawidłowościami."|"2014-07-14"
"352640"|"Pozytywny."|"2015-09-07"
"352647"|"Stwierdzono uchybienia i wydano zalecenia pokontrolne"|"2014-07-22"
"352655"|"Pozytywny z nieprawidłowościami."|"2014-12-01"
"352655"|"Pozytywny."|"2016-02-02"
"352656"|"stwierdzono uchybienia i wydano zalecenia pokontrolne "|"2014-06-25"
"352659"|"Kontrola pozytywna. Nie stwierdzono nieprawidłowości."|"2014-02-20"
"352664"|"Pozytywna z nieprawidłowościami."|"2016-02-17"
"352671"|"Pozytywny z nieprawidłowościami."|"2014-11-20"
"352671"|"Pozytywny."|"2016-02-11"
"352673"|"Pozytywny."|"2015-03-06"
"352679"|"Kontrola pozytywna."|"2014-12-05"
"352688"|"Stwierdzono uchybienia i wydano zalecenia pokontrolne"|"2014-09-15"
"352689"|"Stwierdzono uchybienia i wydano zalecenia pokontrolne"|"2015-05-26"
"352690"|"Stwierdzono uchybienia i wydano zalecenia pokontrolne"|"2014-06-11"
"352694"|"Ocena pozytywna, zgodnie z wnioskami zawartymi w protokole kontroli znak PS-III.9612.15.2015.MB"|"2015-02-13"
"352709"|"Ocena pozytywna z nieprawidłowościami, zgodnie z wnioskami zawartymi w protokole kontroli znak PS-III.9612.69.2015.DM"|"2015-06-12"
"352715"|"stwierdzono uchybienia i wydano zalecenia pokontrolne"|"2014-12-04"
"352716"|"Stwierdzono uchybienia i wydano zalecenia pokontrolne"|"2014-06-23"
"352720"|"nie wydano zaleceń pokontrolnych"|"2015-12-03"
"352725"|"stwierdzono uchybienia i wydano zalecenia pokontrolne"|"2014-05-23"
"352742"|"Kontrola pozytywna."|"2015-05-25"
"352748"|"Pozytywny z nieprawidłowościami."|"2015-02-12"
"352749"|"Pozytywny z nieprawidłowościami."|"2015-03-16"
"352763"|"Pozytywny."|"2015-12-11"
"352771"|"Pozytywny."|"2015-05-18"
"352774"|"Pozytywny z nieprawidłowościami."|"2015-02-02"
"352775"|"W wyniku kontroli w przedsiębiorstwie podmiotu - Przychodni ustalono:1. Struktura organizacyjna Przychodni określona w regulaminie organizacyjnym była zgodna ze stanem faktycznym oraz z danymi zgłoszonymi do rejestru.2. Regulamin organizacyjny był zgodny z wymogami ustawy.3. Pomieszczenia placówki spełniały wymagania ogólne oraz szczegółowe określone dla ambulatorium.4.Podmiot posiadał umowę ubezpieczenia odpowiedzialności cywilnej, zgodnie z wymogami.5. W dokumentacji podmiotu zgromadzono dokumenty potwierdzające prawo wykonywania zawodu aktualnie zatrudnionej kadry lekarskiej, pielęgniarskiej i położnej.6. W kontrolowanej placówce umieszczono informacje o prawach pacjenta, zgodnie z wymogiem.7. Podmiot dysponował dokumentacją potwierdzającą sprawność techniczną aparatury i sprzętu medycznego wykorzystywanego przy udzielaniu świadczeń medycznych.    "|"2015-10-13"
