ID apteki	Nazwa	Status	Numer zezwolenia	Data wydania zezwolenia	Data cofnięcia zezwolenia	Data wygaszenia zezwolenia	Data uprawomocnienia zezwolenia	Data uprawomocnienia cofnięcia/wygaszenia zezwolenia	Data nadania rygoru natychmiastowej wykonalności dla cofnięcia zezwolenia	Sygnatura sprawy dla cofniecia/wygaszenia zezwolenia	Województwo	Powiat	Gmina	Rodzaj ulicy	Ulica	Numer Budynku	Numer Lokalu	Miejscowość	Kod pocztowy	Poczta	Simc	Terc	Ulic
1124068	Klinika BUDZIK	aktywna	WIF.WA.I.8540.20.2.2014.IG	2014-01-13			2014-01-31				MAZOWIECKIE	Warszawa	Wawer (dzielnica)	al.	Aleja Dzieci Polskich	20		Warszawa	04-730	Warszawa	988840	1465148	45553
1028708	Kliniczna	aktywna	WIIF-GD/9211/A-315/99	1999-06-15			1999-06-15				POMORSKIE	Gdańsk	Gdańsk (gmina miejska)	ul.	Kliniczna	1B	1	Gdańsk	80-402		933016	2261011	8561
1121698	KLINICZNA	aktywna	WIF.WA.II.8520.4.122.2013.DB	2013-11-22			2013-12-07				MAZOWIECKIE	Warszawa	Śródmieście (dzielnica)	ul.	Krucza	51		Warszawa	00-022	Warszawa	919810	1465108	10013
1057809	KLIMCZOK	aktywna	ŚLWIF.KA.8520.1.101.1.2011	2011-08-24			2011-08-24				śląskie	bielski	Bielsko-Biała		CYNIARSKA	11		BIELSKO-BIAŁA	43-300				
1028959	Klifowa s.c.	aktywna	WIIF-GD/9211/A-397/2000	2000-04-28			2000-04-28				POMORSKIE	pucki	Władysławowo (gmina miejska)	ul.	Słoneczna	16A		Władysławowo	84-120		935015	2211041	20254
1128810	KLEOPATRA	aktywna	WIIF.WR-I-8240/20/zezw./20/04	2004-03-23			2004-03-23				dolnośląskie	Wrocław	Wrocław	ul.	Elizy Orzeszkowej	47		Wrocław	50-311				
1145969	Kleopatra	aktywna	FARZ.450/3/03	2003-03-14			2003-03-14				podkarpackie	strzyżowski	Frysztak	ul.	Frysztackiego	18		Frysztak	38-130		649090	1819022	5201
1120987	KLEMER	aktywna	WIF.WA.II.8520.4.110.2013.DB	2013-10-31			2013-11-20				MAZOWIECKIE	ostrołęcki	Rzekuń (gmina wiejska)	ul.	Szkolna	21		Rzekuń	07-411	Rzekuń	519558	1415102	21970
1123551	KLEMER	aktywna	WIF.WA.II.8520.4.3.2014.DB	2014-01-14			2014-01-31				MAZOWIECKIE	Ostrołęka	Ostrołęka (gmina miejska)	ul.	I Armii Wojska Polskiego	26		Ostrołęka	07-401	Ostrołęka	966079	1461011	441
1170822	KLEMER	aktywna	WIF.WA.II.8520.4.39.2014.DB	2014-04-14			2014-04-29				MAZOWIECKIE	Ostrołęka	Ostrołęka (gmina miejska)	ul.	rtm. Witolda Pileckiego	14		Ostrołęka	07-410	Ostrołęka	966079	1461011	16225
1027046	KLASZTORNA	aktywna	WIF.KL-82400/11/2009	2009-06-16			2009-06-30				wielkopolskie	krotoszyński	Koźmin Wielkopolski	ul.	KLASZTORNA	13		KOŹMIN WLKP.	63-720				
1052240	KLASZTORNA	aktywna	WIF.KL-8240.OA-15/2006	2006-11-20			2006-12-04				wielkopolskie	ostrzeszowski	Grabów nad Prosną	ul.	KALISKA	5		GRABÓW NAD PROSNĄ	63-520		936760	3018034	7823
1103736	Klasztorna	aktywna	WIFBY.8520.1.8.2012	2012-04-12			2012-04-27				kujawsko-pomorskie	Grudziądz	Grudziądz (gmina miejska)	ul.	Szkolna	6		Grudziądz	86-300		983333	462011	21970
1087266	KLASYKÓW	aktywna	WIF.WA.IV.8520.4.81.2011.DB	2011-10-28			2007-11-15				MAZOWIECKIE	Warszawa	Białołęka (dzielnica)	ul.	Krokwi	36	U-6,U-7	Warszawa	03-114	Warszawa	988796	1465038	9948
1078752	Kinga	aktywna	FA.KR.9211-K-366-115/99	1999-11-09			1999-11-09				małopolskie	bocheński	Bochnia			204		Łapczyca	32-744	Łapczyca			
1048042	KIERSKA	aktywna	FAPO-I-9211-44A/99	1999-12-21			2000-01-05				WIELKOPOLSKIE	poznański	Rokietnica (gmina wiejska)	ul.	Kierska	2F		Kiekrz	62-090	KIEKRZ	593997	3021132	8411
1127214	KIEŁCZOWSKA	aktywna	FAWR-9211/68/Konc./24/93	1993-11-17			1993-11-17				dolnośląskie	wrocławski	Długołęka	ul.	Wilczycka	14		Kiełczów	56-185		873857	223022	24277
1199072	Khallo Med Punkt Apteczny Bazz Khallo	aktywna	88 PA	2015-12-01			2015-12-01				ZACHODNIOPOMORSKIE	gryfiński	Gryfino (obszar wiejski w gminie miejsko-wiejskiej)	inne		74		Nowe Czarnowo	74-105	Nowe Czarnowo	776380	3206045	
1151942	KELINA	aktywna	5096	1992-09-21			1992-09-21				ZACHODNIOPOMORSKIE	stargardzki	Chociwel (miasto w gminie miejsko-wiejskiej)	ul.	Armii Krajowej	74		Chociwel	73-120	Chociwel	978757	3214024	432
1080030	KB PHARMA	aktywna	FA.KR.4100-9211-432-51/2000/22/06/22/10	2010-02-25			2010-02-25				małopolskie	nowosądecki	Nowy Sącz	ul.	Długosza	45		Nowy Sącz	33-300				
1068935	KAZIMIERZ	aktywna	FAO-FAA/763/A/90/97/2000	2000-06-27			2000-06-27				śląskie	Sosnowiec	Sosnowiec		ARMII KRAJOWEJ	79		SOSNOWIEC	41-215		943428	2475011	432
1074239	Katowickie Centrum Onkologii	aktywna	DNAiH.8540.42.2014	2014-12-10			2014-12-29				śląskie	Katowice	Katowice		RACIBORSKA	26		KATOWICE	40-074		937474	2469011	18263
1122161	"Katolicki Ośrodek Rehabilitacyjno-Wychowawczy dla Dzieci i Młodzieży ""Dom Nadziei"""	aktywna	DNAiH.8540.69.2013	2013-12-20			2014-01-04				śląskie	Bytom	Bytom	ul.	Konstytucji	9		Bytom	41-905		938670	2462011	9207
1037625	KATHARSIS	aktywna	FAA-308/A/89	1989-12-19			1989-12-19				WARMIŃSKO-MAZURSKIE	Olsztyn	Olsztyn (gmina miejska)	ul.	Jagiellońska	10		Olsztyn	10-272	Olsztyn	964465	2862011	7029
1126838	KATEDRALNA	aktywna	WIIF.WR.I.-8240/42/zezw./90/02	2002-04-30			2002-04-30				dolnośląskie	Wrocław	Wrocław	ul.	Henryka Sienkiewicza	54-56		Wrocław	50-349				
1174499	KATARZYNKA	aktywna	WIF.WA.II.8520.4.70.2014.DB	2014-06-24			2014-07-09				MAZOWIECKIE	grójecki	Goszczyn (gmina wiejska)	ul.	Warszawska	13		Goszczyn	05-610	Goszczyn	620441	1406042	23682
1181286	Katarzynka	aktywna	DNAiH.8520.1.251.2014	2014-12-10			2014-12-25				ŚLĄSKIE	Chorzów	Chorzów (gmina miejska)	ul.	Kazimierza Wielkiego	10		Chorzów	41-500		938887	2463011	8265
1198062	KATARZYNKA	aktywna	WIF.WA.II.8520.4.128.2015.DB	2015-11-13			2015-11-28				MAZOWIECKIE	piaseczyński	Piaseczno (miasto w gminie miejsko-wiejskiej)	ul.	Ludwika Czajewicza	5/7	51	Piaseczno	05-500	Piaseczno	921438	1418044	30071
1030236	Kaszubska	aktywna	226/2003	2003-12-18			2003-12-18				pomorskie	kartuski	Sulęczyno	ul.	Kaszubska	22B		Sulęczyno	83-320		174852	2205072	8183
1032450	Kaszubska	aktywna	589/2009	2009-11-23			2009-11-23				pomorskie	chojnicki	Chojnice	ul.	Młodzieżowa	7F		Chojnice	89-604		928854	2202011	13096
1032920	Kaszubska	aktywna	644/2011	2011-02-16			2011-02-16				pomorskie	kartuski	Żukowo	ul.	Lotnicza	62		Banino	80-297		177112	2205085	11270
1113407	KASZUBSKA	aktywna	756/2013	2013-02-12			2013-02-12				pomorskie	kościerski	Lipusz	ul.	Młyńska	6		Lipusz	83-424		166120	2206062	13132
1169307	KAROTKA	aktywna	28 PA	2005-12-06							ZACHODNIOPOMORSKIE	gryfiński	Stare Czarnowo (gmina wiejska)	ul.	Szarych Mnichów	7		Kołbacz	74-106	Stare Czarnowo	783210	3206072	21784
1018400	Karolewska	aktywna	FŁ-VII-8240-373/A/05	2005-03-23			2005-04-06				łódzkie	pabianicki	Pabianice - miasto	ul.	Jana Pawła II	36/40		Pabianice	95-200				
1128571	KARŁOWICKA	aktywna	WIIF.WR.I.-8240/64/zezw./38/03	2003-06-09			2003-03-09				dolnośląskie	Wrocław	Wrocław	ul.	Wacława Berenta	26/20		Wrocław	51-152				
1170747	Karkonoskie Centrum Medyczne - Szpital 	aktywna	WIF-WR-I.8540.66.2013	2014-04-16			2014-04-16				DOLNOŚLĄSKIE	Jelenia Góra	Jelenia Góra (gmina miejska)	ul.	Bankowa	5-7		Jelenia Góra	58-500	Jelenia Góra	935802	261011	692
1118280	KAPSUŁKA	aktywna	FŁ-967/A/2013	2013-08-19			2013-09-03				ŁÓDZKIE	Łódź	Łódź-Górna (delegatura)	ul.	Rzgowska	170		Łódź	93-311		957985	1061039	19377
1179199	Kapsułka	aktywna	ŚLWIF.KA.8530.1.8.2012	2012-09-10			2012-09-24				ŚLĄSKIE	częstochowski	Kłomnice (gmina wiejska)	ul.	Skrzydlowska	75		Rzerzęczyce	42-270	Kłomnice	134440	2404052	20160
1147506	Kapitańska	aktywna	368	2005-04-06			2005-04-06				zachodniopomorskie	Koszalin	Będzino	ul.	Rzemieślnicza	4a		Mścice	76-031		302480	3209012	19335
1112712	Kamiliańskie Centrum Opiekuńczo-Lecznicze	aktywna	ŚlWIF.KA.8544.87.2012	2013-02-25			2013-03-12				śląskie	Zabrze	Zabrze	ul.	Pawła Dubiela	10		Zabrze	41-800				
1187225	KAMIEŃSKA NOWA FARMACJA	aktywna	755	2015-04-28			2015-05-12				ZACHODNIOPOMORSKIE	kamieński	Kamień Pomorski (miasto w gminie miejsko-wiejskiej)	ul.	Adama Mickiewicza	22		Kamień Pomorski	72-400	Kamień Pomorski	979113	3207034	12740
1141342	Kamelka	aktywna	FARZ.420/876/05	2005-12-19			2005-12-19				podkarpackie	przeworski	Przeworsk			599		Rozbórz	37-200				
1148079	KALMEDICA	aktywna									wielkopolskie	Kalisz	Kalisz	ul.	CZESTOCHOWSKA	71-75		KALISZ	62-800	KALISZ	936569	3061011	3458
1063402	KALMA	aktywna	ŚIWIF.KA.8520.1.26.2012	2012-03-15			2012-03-15				śląskie	lubliniecki	Woźniki (obszar wiejski w gminie miejsko-wiejskiej)	ul.	Częstochowska	31		Kamienica	42-287	Kamienica	146873	2407085	3458
1057615	KALISKA	aktywna	ŚLWIF.KA-4100-31/08-ZM	2008-02-15			2008-02-15				śląskie	będziński	Będzin		WOJSKA POLSKIEGO	6		BĘDZIN	42-506		937899	2401011	441
1052547	KALINIEC	aktywna	FAPO-I-9211-7A/99	1999-03-22			1999-04-05				wielkopolskie	Kalisz	Kalisz	ul.	BOGUMIŁA I BARBARY	8		KALISZ	62-800		936569	3061011	1589
1052594	KALINIEC	aktywna	FAPO-I-9211-45A/99	1999-12-23			2000-01-06				wielkopolskie	ostrowski	Ostrów Wielkopolski (gmina miejska)	ul.	Kaliska	10		Ostrów Wielkopolski	63-400	OSTRÓW WIELKOPOLSKI	937132	3017011	7823
1206733	KALINIEC	aktywna	48/2016	2016-06-16			2016-07-05				WIELKOPOLSKIE	ostrowski	Nowe Skalmierzyce (miasto w gminie miejsko-wiejskiej)	ul.	kard. Stefana Wyszyńskiego	8		Nowe Skalmierzyce	63-460	NOWE SKALMIERZYCE	937089	3017024	25107
1123269	KALINA	aktywna	802/2013	2013-12-31			2013-12-31				pomorskie	Gdańsk	Gdańsk	ul.	Kalinowa	4		Gdańsk	80-177		933016	2261011	7804
1129884	KALINA	aktywna	WIIF.WR-I-4000/56/zezw./89/08	2008-12-29			2008-12-29				dolnośląskie	strzeliński	Strzelin	ul.	Bolka I Świdnickiego	8		Strzelin	57-100		987331	217044	1775
1148827	KALINA	aktywna	WIFG/8250/13/03	2003-07-24			2003-07-24				lubuskie	żagański	Szprotawa	ul.	Kolejowa	1		Szprotawa	67-300		988603	810074	8828
1041811	KAJA	aktywna	WIF.OL-4020-36/10	2011-03-22			2011-03-22				WARMIŃSKO-MAZURSKIE	piski	Ruciane-Nida (miasto w gminie miejsko-wiejskiej)	ul.	Gałczyńskiego	14A		Ruciane-Nida	12-221	Ruciane-Nida	977841	2816044	5298
1045208	KAJA	aktywna	WIFPOA.85200.04.2012	2012-02-09			2012-02-09				wielkopolskie	Poznań	Poznań	ul.	GRUNWALDZKA	138		POZNAŃ	60-309		969416	3064029	6260
1051443	KAJA	aktywna	WIIF.PO.A.8240.1/8B/2002	2002-01-25			2002-02-08				wielkopolskie	poznański	Poznań	ul.	PALACZA	141	143	POZNAŃ	60-279				
1014941	Ka-Med	aktywna	FŁ-VII-8240-84/A/2001	2001-10-29			2001-11-12				ŁÓDZKIE	tomaszowski	Tomaszów Mazowiecki (gmina miejska)	ul.	Dworcowa	1	15	Tomaszów Mazowiecki	97-200		968300	1016011	4434
1087486	K&D	aktywna	WIF.WA.IV.8520.4.37.2012.DB	2012-05-25			2012-06-09				MAZOWIECKIE	Warszawa	Ochota (dzielnica)	ul.	Grójecka	194	U16	Warszawa	02-390	Warszawa	918643	1465068	6215
1191844	K&D	aktywna	WIF.WA.II.8520.4.79.2015.PP	2015-07-30			2015-08-13				MAZOWIECKIE	Warszawa	Wola (dzielnica)	ul.	Jana Kazimierza	7	u2	Warszawa	01-248	Warszawa	919884	1465188	7117
1206203	K&D	aktywna	WIF.WA.II.8520.2.58.2016.DB	2016-06-06			2016-06-21				MAZOWIECKIE	Warszawa	Targówek (dzielnica)	ul.	Władysława Syrokomli	14		Warszawa	03-335	Warszawa	988827	1465118	21683
1198266	JUVENTA ZDROWIE	aktywna	WIF.WA.II.8520.4.131.2015.DB	2015-11-17			2015-12-03				MAZOWIECKIE	płoński	Płońsk (gmina miejska)	ul.	Stanisława Moniuszki	11		Płońsk	09-100	Płońsk	930800	1420011	13246
1198441	JUVENTA ZDROWIE	aktywna	WIF.WA.II.8520.4.132.2015.DB	2015-11-19			2015-12-05				MAZOWIECKIE	Warszawa	Praga-Północ (dzielnica)	ul.	Jagiellońska	66A		Warszawa	03-468	Warszawa	919298	1465088	7029
1198455	JUVENTA ZDROWIE	aktywna	WIF.WA.II.8530.4.11.2015.DB	2015-11-19			2015-12-05				MAZOWIECKIE	sierpecki	Rościszewo (gmina wiejska)	ul.	Jana Pawła II	41		Rościszewo	09-204	Rościszewo	574250	1427042	7123
1202457	Juventa Zdrowie	aktywna	DNA.8520.1.16.2016	2016-02-19			2016-03-05				ŚLĄSKIE	pszczyński	Pszczyna (miasto w gminie miejsko-wiejskiej)		Karola Szymanowskiego	23		Pszczyna	43-200		942222	2410054	
1202907	JUVENTA ZDROWIE	aktywna	WIF.WA.II.8520.2.19.2016.DB	2016-03-09			2016-03-24				MAZOWIECKIE	Warszawa	Śródmieście (dzielnica)	ul.	Zygmunta Słomińskiego	19		Warszawa	00-195	Warszawa	919810	1465108	20242
1015549	Juventa	aktywna	FŁ-VII-8240-138/A/99/2000/01/02	2002-03-27			2002-04-10				łódzkie	Łódź		ul.	Rzgowska	281/289 BUD. A		Łódź	93-338				
1018946	Juventa	aktywna	FŁ-VII-8240-447/A/06	2006-03-01			2006-03-15				łódzkie	pajęczański	Pajęczno	ul.	Wiśniowa	26		Pajęczno	98-330		932330	1009044	24412
1057734	JUVENTA	aktywna	ŚLWIF.KA-4100-56/08	2008-04-07			2008-04-07				śląskie	bielski	Bielsko-Biała		ALEJA ARMII KRAJOWEJ	101		BIELSKO-BIAŁA	43-316				
1081757	JUVENTA	aktywna	WIF.WA.IV.8520.4.37.2011.DB	2011-06-07			2011-06-22				MAZOWIECKIE	płoński	Płońsk (gmina miejska)	ul.	Wyszogrodzka	59		Płońsk	09-100	Płońsk	930800	1420011	25095
1087516	JUVENTA	aktywna	WIF.WA.IV.8520.4.42.2012.DB	2012-06-05			2012-06-21				MAZOWIECKIE	Warszawa	Bielany (dzielnica)	ul.	Stefana Żeromskiego	13		Warszawa	01-887	Warszawa	988804	1465048	26469
1088595	JUVENTA	aktywna	WIF.WA.4100/7/06	2006-01-16			2006-02-02				MAZOWIECKIE	piaseczyński	Piaseczno (miasto w gminie miejsko-wiejskiej)	ul.	Tadeusza Kościuszki	33		Piaseczno	05-200	Piaseczno	921438	1418044	9582
1090698	JUVENTA	aktywna	WIF.WA.4200/15/08	2008-10-10			2008-10-25				mazowieckie	nowodworski	Leoncin	ul.	Partyzantów	14		Leoncin	05-155		4096	1414032	15733
1100992	Juventa	aktywna	WIF.BY.8240/91/81/285/02	2002-10-17			2002-11-02				kujawsko-pomorskie	inowrocławski	Inowrocław	ul.	Bp. Antoniego Laubitza	3		Inowrocław	88-100				
1101005	Juventa	aktywna	WIF.T.8240/39/36/01	2001-04-04			2001-04-19				kujawsko-pomorskie	tucholski	Toruń	ul.	Mikołaja Reja	15		Toruń	87-100				
1178083	JUVENTA	aktywna	WIF.WA.II.8520.4.99.2014.DB	2014-09-12			2014-09-30				MAZOWIECKIE	węgrowski	Węgrów (gmina miejska)	ul.	marsz. Józefa Piłsudskiego	1		Węgrów	07-100	Węgrów	975871	1433011	16274
1190483	Juventa	aktywna	WIFBY-KK.8520.1.19.2015	2015-07-22							KUJAWSKO-POMORSKIE	mogileński	Mogilno (miasto w gminie miejsko-wiejskiej)	ul.	Powstańców Wlkp.	44		Mogilno	88-300		929428	409034	17379
1097914	JUSTYNA KURKUS-TCHÓRZEWSKA	aktywna	WIF.WA.4100/54/07	2007-04-17			2007-05-08				MAZOWIECKIE	węgrowski	Grębków (gmina wiejska)	ul.	Lipowa	8		Grębków	07-110	Grębków	672024	1433022	11139
1072007	JURAJSKA II	aktywna	ŚLWIF.KA-4100-64/06	2006-06-13			2006-06-13				śląskie	zawierciański	Zawiercie		SIKORSKIEGO	26		ZAWIERCIE	42-400		945491	2416021	19904
1055362	JUNIKOWSKA	aktywna	FAPO-I-9211-1B/98	1998-01-09			1998-01-23				WIELKOPOLSKIE	Poznań	Poznań-Grunwald (delegatura)	ul.	Junikowska	13		Poznań	60-163	POZNAŃ	969416	3064029	7663
1150823	JULIUS	aktywna	WIFG.8530.1.2.2012.HP	2012-01-24			2012-01-24				lubuskie	nowosolski	Nowe Miasteczko		Przecław	9		Przecław	67-312				
1013115	Julianowska	aktywna	FALD-340/A/99	1999-08-27			1999-09-10				ŁÓDZKIE	Łódź	Łódź-Bałuty (delegatura)	ul.	Julianowska	7A		Łódź	91-474		957666	1061029	7656
1090289	JULIANOWSKA	aktywna	WIF.WA.IV.8520.4.39.2011.DB	2011-06-14			2011-06-29				MAZOWIECKIE	piaseczyński	Piaseczno (obszar wiejski w gminie miejsko-wiejskiej)	ul.	Julianowska	88	J1	Julianów	05-550	Piaseczno	6379	1418045	7656
1148610	Jul Jus	aktywna	WIFG/8250/17/03	2003-08-14			2003-08-14				lubuskie	nowosolski	Nowe Miasteczko	ul.	Rynek	17		Nowe Miasteczko	67-124		988566	804064	19253
1173254	Jowita Bany Punkt Apteczny w Bobrownikach	aktywna	LU-WIF.8530.6.2013	2013-10-30			2013-11-14				LUBELSKIE	rycki	Ryki (obszar wiejski w gminie miejsko-wiejskiej)	ul.	Krasnoglińska	11B		Bobrowniki	08-500	Ryki	390449	616045	9857
1137457	"JOLLY MED Szpital Rehabilitacyjny"""	aktywna	WIF-WR-I.8540.58.2013	2013-10-28			2013-10-28				dolnośląskie	lwówecki	Lubomierz		Popielówek	1		Popielówek	59-623				
1166399	JOLLY MED SZPITAL	aktywna	Brak	2012-01-01			2012-01-01				MAZOWIECKIE	Warszawa	Ochota (dzielnica)	ul.	Lelechowska	5		Warszawa	02-351	Warszawa	918643	1465068	10789
1012839	Joga	aktywna	FALD-302/A/99	1999-04-23			1999-05-07				ŁÓDZKIE	Łódź	Łódź-Górna (delegatura)	ul.	Maurycego Mochnackiego	1/3		Łódź	93-160		957985	1061039	13154
1175945	JODŁOWA VIII	aktywna	832/2014	2014-08-11			2014-08-11				POMORSKIE	tczewski	Tczew (gmina miejska)	ul.	Gdańska	8C		Tczew	83-110		934903	2214011	5431
1116965	JODŁOWA VII	aktywna	773/2013	2013-06-18			2013-06-18				pomorskie	tczewski	Tczew	ul.	Sobieskiego	38A		Tczew	83-110		934903	2214011	20427
1030881	Jodłowa trzy	aktywna	355/2006	2006-02-23			2006-02-23				pomorskie	tczewski		ul.	Jedności Narodu	16	2	Tczew	83-110				
1031763	Jodłowa Sześć	aktywna	505/2008	2008-03-20			2008-03-20				pomorskie	tczewski		ul.	Żwirki	49		Tczew	83-110				
1031519	Jodłowa Pięć	aktywna	480/2007	2007-10-04			2007-10-04				pomorskie	tczewski		ul.	Armii Krajowej	19E		Tczew	83-110				
1030642	Jodłowa Dwa	aktywna	305/2005	2005-03-07			2005-03-07				pomorskie	tczewski		ul.	Czyżykowska	37		Tczew	83-110				
1031543	Jodłowa Cztery	aktywna	475/2007	2007-09-28			2007-09-28				pomorskie	tczewski		ul.	Wojska Polskiego	16A		Tczew	83-110				
1028743	Jodłowa	aktywna	WIIF-GD/9211/A-339/99	1999-10-05			1999-10-05				POMORSKIE	tczewski	Tczew (gmina miejska)	ul.	Jodłowa	13A		Tczew	83-110		934903	2214011	7582
1031268	Jodłowa	aktywna	413/2007	2007-02-01			2007-02-01				pomorskie	Słupsk		ul.	Jodłowa	53A		Słupsk	76-200				
1027745	Jesionowa	aktywna	FAGD/9211/A-149/96	1996-09-12			1996-09-12				POMORSKIE	Gdańsk	Gdańsk (gmina miejska)	ul.	Jesionowa	2	1	Gdańsk	80-261		933016	2261011	7506
1117095	JESIONKA	aktywna	WIF.WA.4200/12/06	2006-09-07			2006-09-23				MAZOWIECKIE	żyrardowski	Puszcza Mariańska (gmina wiejska)	ul.	Wspólna	74		Mrozy	96-330	Puszcza Mariańska	734883	1438032	24885
1094378	JERZY BUJNOWSKI	aktywna	WIF.WA.IV.8530.4.9.2012.DB	2012-09-05			2012-09-20				MAZOWIECKIE	płocki	Bodzanów (gmina wiejska)	ul.	Południowa	9A		Nowe Miszewo	09-471	Bodzanów	560621	1419022	17070
1009604	Jemioła	aktywna	GIF-P-Z-FAA/1765/A/90/TP/04	2004-02-03			2004-02-17				łódzkie	pabianicki	Pabianice - miasto	ul.	Smugowa	6		Pabianice	95-200				
1132233	JEMIOŁA	aktywna	FALG-9211/27/98	1998-12-13			1998-12-13				dolnośląskie	Legnica	Legnica	ul.	Fabryczna	3		Legnica	59-220		954047	262011	4863
1105493	Jedynka	aktywna	WIF.W.4022-30/1/Z-6/07	2007-07-18			2007-08-03				kujawsko-pomorskie	lipnowski	Tłuchowo	ul.	3 Maja	6		Tłuchowo	87-605	Tłuchowo			
1161326	Jaworskie Centrum Medyczne Sp. z o.o.	aktywna	WIF-WR-I.8540.28.2012	2012-11-30			2012-11-30				dolnośląskie	jaworski	Jawor	ul.	Szpitalna	3		Jawor	59-400		954120	205011	22073
1003379	JAŚMINOWA	aktywna	WIF-KI/Z/7/2009	2009-01-28			2009-02-11				świętokrzyskie	staszowski	Połaniec	ul.	Czarnieckiego	1	1	POŁANIEC	28-230		980783	2612054	3283
1046554	JAŚMINOWA	aktywna	24/2009	2009-04-02			2009-04-17				WIELKOPOLSKIE	poznański	Komorniki (gmina wiejska)	ul.	Komornicka	192		Wiry	62-051	WIRY	585957	3021072	9070
1059070	JAŚMINOWA	aktywna	ŚLWIF.KA -8240- 7/02	2002-03-25			2002-03-25				śląskie	Bytom	Bytom		PRUSA	48		BYTOM	41-902		938670	2462011	17577
1100116	Jaśminowa	aktywna	FABY/9211-14/11/147/97	1997-06-16			1997-01-15				kujawsko-pomorskie	Bydgoszcz	Bydgoszcz	ul.	Braniewska	12		Bydgoszcz	85-708		928363	461011	2042
1194227	Jaśmin Punkt Apteczny	aktywna	OWIF.8530.1.7.2015	2015-09-09			2015-09-25				OPOLSKIE	głubczycki	Branice (gmina wiejska)			15		Włodzienin	48-140	Branice	491937	1602022	
1133358	JAŚMIN	aktywna	WIF-WR-I.8520.1.31.2012	2012-06-01			2012-06-01				dolnośląskie	Legnica	Legnica	ul.	Mickiewicza	6		Legnica	59-220		954047	262011	12740
1174628	Jaskółcza	aktywna	WIFG.8520.1.7.2014.ACH	2014-06-25			2014-07-09				LUBUSKIE	Zielona Góra	Zielona Góra (gmina miejska)	ul.	Kukułcza	10	1	Zielona Góra	65-472	Zielona Góra	988313	862011	10358
1147766	Jas-Farm	aktywna	407	2006-08-16			2006-08-16				zachodniopomorskie	wałecki	Tuczno	ul.	Wolności	20		Tuczno	78-640		967185	3217044	24687
1201153	Jaropunkt	aktywna	WIF-WR-I.8530.1.6.2015	2016-01-21			2016-01-21				DOLNOŚLĄSKIE	świdnicki	Strzegom (obszar wiejski w gminie miejsko-wiejskiej)			97		Jaroszów	58-120		855753	219065	
1107438	Jarand	aktywna	OWIF-8240/A/18/02	2002-09-30			2002-10-14				opolskie	kędzierzyńsko-kozielski	Kędzierzyn-Koźle	ul.	Bolesława Krzywoustego	18 b		Kędzierzyn-Koźle	47-220		965424	1603011	1749
1127099	JANTAROWA	aktywna	FAA/5762/A/93	1993-03-25			1993-03-25				dolnośląskie	Wrocław	Wrocław	ul.	Gajowicka	96		Wrocław	53-529		986290	264029	5266
1001549	JANTAR	aktywna	KI/26/A/2000	2000-09-06			2000-09-20				świętokrzyskie	Kielce	Kielce	ul.	Bursztynowa	3		KIELCE	25-705		945930	2661011	2462
1026497	Jantar	aktywna	FAA-1907/A/90	1990-10-26			1990-10-26				pomorskie	pucki	Kosakowo	ul.	Żeromskiego	51A		Kosakowo	81-198		164144	2211052	26464
1028364	Jantar	aktywna	SL/B/7/97	1997-08-06			1997-08-06				POMORSKIE	słupski	Ustka (gmina miejska)	ul.	Grunwaldzka	27A		Ustka	76-270		977427	2212011	6260
1101358	Jantar	aktywna	WIF.BY.4010-356/1/Z-19/07	2007-04-27			2007-05-24				kujawsko-pomorskie	sępoleński	Kamień Krajeński	ul.	Stanisława  Wyspiańskiego	2		Kamień Krajeński	89-430				
1107495	Jantar	aktywna	OWIF-8240/A/17/02	2002-09-30			2002-10-14				opolskie	kędzierzyńsko-kozielski	Kędzierzyn-Koźle	ul.	Piastowska	40		Kędzierzyn-Koźle	47-200		965424	1603011	16046
1117177	JANINA	aktywna	FAKR-I.8530.1.17.2013	2013-06-17			2013-06-17				małopolskie	limanowski	Łukowica			407		Przyszowa	34-604				
1046330	JANA PAWŁA II	aktywna	WIF.PO.A-82400/40/08	2008-11-14			2008-11-14				wielkopolskie	wrzesiński	Pyzdry	ul.	RYNEK	1		PYZDRY	62-310		949164	3030044	19253
1100756	Jana Pawła II	aktywna	WIF.II.92-03/21/29/242/2000	2000-06-19			2000-07-05				kujawsko-pomorskie	świecki	Pruszcz	ul.	Zamknięta	5		Pruszcz Pomorski	86-120				
1102181	Jana Pawła II	aktywna	WIF.BY.4020-62/1/Z-6/08	2008-03-12			2008-03-26				kujawsko-pomorskie	świecki	Pruszcz		Mickiewicza	8		Serock	86-120		94060	414082	12730
1172244	Jana Pawła II	aktywna	WIF-WR-I.8520.1.88.2013	2014-02-20			2014-02-20				DOLNOŚLĄSKIE	zgorzelecki	Bogatynia (miasto w gminie miejsko-wiejskiej)	ul.	Pocztowa	11		Bogatynia	59-920	Bogatynia	935908	225034	16579
1061145	JANA	aktywna	ŚLWIF.KA.8520.1.7.2012	2012-06-28			2012-06-28				śląskie	częstochowski	Częstochowa		ŚW. BARBARY	73		CZĘSTOCHOWA	42-226				
1168513	JANA	aktywna	256	2001-12-27							ZACHODNIOPOMORSKIE	Szczecin	Szczecin (gmina miejska)	ul.	Jodłowa	13A		Szczecin	71-114	Szczecin	977976	3262011	7582
